"subjectid" "activityname" "variable" "mean"
15 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.741745724698171
15 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.547150855443902
15 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.501568435233384
15 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.711431340356707
15 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqx" -0.218637119967988
15 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqy" 0.0505085375937378
15 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqz" 0.0424519595017988
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.643469519361585
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.609408057377744
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.805543465588415
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.637655155092835
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.605854882622652
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.845111060762195
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqx" -0.0490273566650701
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqy" -0.197408729697561
15 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqz" -0.0737834470521341
15 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.664354428856402
15 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.760711411006098
15 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.711194539920732
15 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.709336168176829
15 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.684504735744512
15 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.751696527195122
15 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqx" -0.143256673841646
15 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqy" -0.222137469043902
15 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqz" -0.0579760577340244
15 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.562948391223628
15 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.623655618198171
15 "WALKING_DOWNSTAIRS" "fbodyaccmagmeanfreq" 0.0614279187379573
15 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.614817605125915
15 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.643101167069512
15 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.1584042182
15 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.732394493841463
15 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.695346839682927
15 "WALKING_DOWNSTAIRS" "fbodybodygyromagmeanfreq" -0.149680864646374
15 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.83680189402439
15 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.849634463841463
15 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.0955564233589329
16 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.277887440374317
16 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.0158567888309016
16 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.107263924445355
16 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.668161498298634
16 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.649947067892896
16 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.603819902386066
16 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.700906130308743
16 "WALKING_DOWNSTAIRS" "tgravityaccmeany" -0.0605235993797814
16 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" 0.0402075536234973
16 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.971156432131148
16 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.964727519945355
16 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.945294028639344
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.0775488885374317
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" 0.00884018328270219
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.00143730005564208
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.72786174352459
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.735080198043716
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.767873049380055
16 "WALKING_DOWNSTAIRS" "tbodygyromeanx" -0.0122341446725137
16 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.0724444803980874
16 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.0730144651530055
16 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.799534450491803
16 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.810124133715847
16 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.737629967961749
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.107361614801257
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0416615668939617
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0539470410873497
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.858298719153005
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.86957312057377
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.837039926065574
16 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.616131116889044
16 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.661719690491803
16 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.616131116889044
16 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.661719690491803
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.725246870486339
16 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.719647028238525
16 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.718168775628415
16 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.78482286579235
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.860446372459016
16 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.87480016568306
16 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.700885147341803
16 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.671572147098798
16 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.660989948160437
16 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.656969045058415
16 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.661844530506831
16 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.605646725307104
16 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqx" -0.238570460241803
16 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqy" -0.0276434719766667
16 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqz" 0.0278234635724863
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.744662041612022
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.748627001551913
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.752302172079235
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.73477673661306
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.738434398105465
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.782089515344262
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqx" -0.0318889109278689
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqy" -0.194511969031749
16 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqz" -0.170592442202459
16 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.789780147036612
16 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.815962130027322
16 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.756286641721311
16 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.804991831502732
16 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.809421448142077
16 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.756993640724044
16 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqx" -0.137899091231284
16 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqy" -0.158018408842896
16 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqz" -0.0538946293731967
16 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.666962508246721
16 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.712680990765301
16 "WALKING_DOWNSTAIRS" "fbodyaccmagmeanfreq" 0.0558668214710383
16 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.713167613706148
16 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.729869398769672
16 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.221683632275519
16 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.81712881920765
16 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.802078223409836
16 "WALKING_DOWNSTAIRS" "fbodybodygyromagmeanfreq" -0.0501221341519126
16 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.87277228273224
16 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.886533212213115
16 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.153211239562049
17 "SITTING" "tbodyaccmeanx" 0.27344147274375
17 "SITTING" "tbodyaccmeany" -0.0180888559772812
17 "SITTING" "tbodyaccmeanz" -0.109111919458969
17 "SITTING" "tbodyaccstdx" -0.550867932263844
17 "SITTING" "tbodyaccstdy" -0.507275258134
17 "SITTING" "tbodyaccstdz" -0.613217322774375
17 "SITTING" "tgravityaccmeanx" 0.668613344125
17 "SITTING" "tgravityaccmeany" 0.01046225616875
17 "SITTING" "tgravityaccmeanz" 0.0223722077328125
17 "SITTING" "tgravityaccstdx" -0.9695361643125
17 "SITTING" "tgravityaccstdy" -0.9570481696875
17 "SITTING" "tgravityaccstdz" -0.94542101409375
17 "SITTING" "tbodyaccjerkmeanx" 0.08251105141625
17 "SITTING" "tbodyaccjerkmeany" 0.00885228208375
17 "SITTING" "tbodyaccjerkmeanz" 0.003826532875875
17 "SITTING" "tbodyaccjerkstdx" -0.635949363671875
17 "SITTING" "tbodyaccjerkstdy" -0.6209185283575
17 "SITTING" "tbodyaccjerkstdz" -0.78668123990625
17 "SITTING" "tbodygyromeanx" -0.01284166884445
17 "SITTING" "tbodygyromeany" -0.0833880991568063
17 "SITTING" "tbodygyromeanz" 0.0745157818036563
17 "SITTING" "tbodygyrostdx" -0.7250048879375
17 "SITTING" "tbodygyrostdy" -0.73173270325
17 "SITTING" "tbodygyrostdz" -0.681002221107187
17 "SITTING" "tbodygyrojerkmeanx" -0.109084058157187
17 "SITTING" "tbodygyrojerkmeany" -0.0390296211270938
17 "SITTING" "tbodygyrojerkmeanz" -0.0504091215649062
17 "SITTING" "tbodygyrojerkstdx" -0.75779255871875
17 "SITTING" "tbodygyrojerkstdy" -0.80093311453125
17 "SITTING" "tbodygyrojerkstdz" -0.7804575046875
17 "SITTING" "tbodyaccmagmean" -0.506906000020438
17 "SITTING" "tbodyaccmagstd" -0.585287408546562
17 "SITTING" "tgravityaccmagmean" -0.506906000020438
17 "SITTING" "tgravityaccmagstd" -0.585287408546562
17 "SITTING" "tbodyaccjerkmagmean" -0.652073857695312
17 "SITTING" "tbodyaccjerkmagstd" -0.649316139213437
17 "SITTING" "tbodygyromagmean" -0.630693906651719
17 "SITTING" "tbodygyromagstd" -0.71559290114375
17 "SITTING" "tbodygyrojerkmagmean" -0.78281769309375
17 "SITTING" "tbodygyrojerkmagstd" -0.80013424171875
17 "SITTING" "fbodyaccmeanx" -0.600723904619781
17 "SITTING" "fbodyaccmeany" -0.545947390043031
17 "SITTING" "fbodyaccmeanz" -0.67938986181875
17 "SITTING" "fbodyaccstdx" -0.533671600249375
17 "SITTING" "fbodyaccstdy" -0.519062339910625
17 "SITTING" "fbodyaccstdz" -0.609007944529688
17 "SITTING" "fbodyaccmeanfreqx" -0.256068433214375
17 "SITTING" "fbodyaccmeanfreqy" -0.00441841828840625
17 "SITTING" "fbodyaccmeanfreqz" -0.015670789182375
17 "SITTING" "fbodyaccjerkmeanx" -0.675134742364062
17 "SITTING" "fbodyaccjerkmeany" -0.65093749483125
17 "SITTING" "fbodyaccjerkmeanz" -0.7744940495625
17 "SITTING" "fbodyaccjerkstdx" -0.628899885682187
17 "SITTING" "fbodyaccjerkstdy" -0.614345425693125
17 "SITTING" "fbodyaccjerkstdz" -0.79753323615625
17 "SITTING" "fbodyaccjerkmeanfreqx" -0.130540964169687
17 "SITTING" "fbodyaccjerkmeanfreqy" -0.199136237109531
17 "SITTING" "fbodyaccjerkmeanfreqz" -0.201957867699437
17 "SITTING" "fbodygyromeanx" -0.690246842451563
17 "SITTING" "fbodygyromeany" -0.7428462089375
17 "SITTING" "fbodygyromeanz" -0.68792205428125
17 "SITTING" "fbodygyrostdx" -0.737661758785625
17 "SITTING" "fbodygyrostdy" -0.72779753184375
17 "SITTING" "fbodygyrostdz" -0.708869113253125
17 "SITTING" "fbodygyromeanfreqx" -0.0794198509303437
17 "SITTING" "fbodygyromeanfreqy" -0.109006734705156
17 "SITTING" "fbodygyromeanfreqz" -0.0471110402193125
17 "SITTING" "fbodyaccmagmean" -0.595908048050938
17 "SITTING" "fbodyaccmagstd" -0.644502428118125
17 "SITTING" "fbodyaccmagmeanfreq" 0.0192196091749063
17 "SITTING" "fbodybodyaccjerkmagmean" -0.653531400748438
17 "SITTING" "fbodybodyaccjerkmagstd" -0.647886818483125
17 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.188333227357
17 "SITTING" "fbodybodygyromagmean" -0.73703546740625
17 "SITTING" "fbodybodygyromagstd" -0.7525235544375
17 "SITTING" "fbodybodygyromagmeanfreq" 0.0134249214915938
17 "SITTING" "fbodybodygyrojerkmagmean" -0.8045235876875
17 "SITTING" "fbodybodygyrojerkmagstd" -0.8098826564375
17 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.217874558042187
17 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.277950050208333
17 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.0138932613754167
17 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.109786077604167
17 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.992370654583333
17 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.965205728333333
17 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.976352307916667
17 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.901097859791667
17 "WALKING_DOWNSTAIRS" "tgravityaccmeany" -0.17504772675
17 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" -0.284880580416667
17 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.986674910208333
17 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.970555891666667
17 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.973160545416667
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.0740394237708333
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" 0.00607092773104167
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.00478813832875
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.993627979375
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.987195772291667
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.991061698958333
17 "WALKING_DOWNSTAIRS" "tbodygyromeanx" -0.026848276775
17 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.07819643980625
17 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.0937536148541667
17 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.985719333333333
17 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.985762623125
17 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.985666489166667
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.099654922875
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0401207685420833
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0537865145708333
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.992357467708333
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.993025651041667
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.993543291041667
17 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.97810887125
17 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.97465493875
17 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.97810887125
17 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.97465493875
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.992407460833333
17 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.991481431666667
17 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.979459900833333
17 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.980494326458333
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.994575164583333
17 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.99273415625
17 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.992157217708333
17 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.973701284375
17 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.982664512083333
17 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.992433994583333
17 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.962714830416667
17 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.974056181875
17 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqx" -0.02778538428125
17 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqy" 0.0700889126375
17 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqz" 0.162404006166667
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.993660824583333
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.9868704575
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.989427028125
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.994178642291667
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.988578176875
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.991258490416667
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqx" 0.25766061329375
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqy" 0.088375064625625
17 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqz" 0.101435515354167
17 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.985134202708333
17 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.987405592708333
17 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.986429749791667
17 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.986027005208333
17 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.984919989375
17 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.986650575625
17 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqx" -0.0923221393895833
17 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqy" -0.0919220529166667
17 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqz" 0.0666974241166667
17 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.981396533333333
17 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.974433710625
17 "WALKING_DOWNSTAIRS" "fbodyaccmagmeanfreq" 0.144284652020833
17 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.991203280625
17 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.990655515625
17 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.403466797916667
17 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.985919111875
17 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.98029209625
17 "WALKING_DOWNSTAIRS" "fbodybodygyromagmeanfreq" -0.0520602959791667
17 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.993130339166667
17 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.992490134583333
17 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.332245723416667
18 "SITTING" "tbodyaccmeanx" 0.27795824
18 "SITTING" "tbodyaccmeany" -0.01729741093
18 "SITTING" "tbodyaccmeanz" -0.110021546
18 "SITTING" "tbodyaccstdx" -0.991705206333333
18 "SITTING" "tbodyaccstdy" -0.939095257
18 "SITTING" "tbodyaccstdz" -0.950753017666667
18 "SITTING" "tgravityaccmeanx" 0.962581161666667
18 "SITTING" "tgravityaccmeany" -0.180018835666667
18 "SITTING" "tgravityaccmeanz" 0.0783976787
18 "SITTING" "tgravityaccstdx" -0.995679798333333
18 "SITTING" "tgravityaccstdy" -0.97557713
18 "SITTING" "tgravityaccstdz" -0.973759297333333
18 "SITTING" "tbodyaccjerkmeanx" 0.0756560724
18 "SITTING" "tbodyaccjerkmeany" 0.01212352927
18 "SITTING" "tbodyaccjerkmeanz" 0.000426343527333334
18 "SITTING" "tbodyaccjerkstdx" -0.989808125333333
18 "SITTING" "tbodyaccjerkstdy" -0.968781037
18 "SITTING" "tbodyaccjerkstdz" -0.989064151666667
18 "SITTING" "tbodygyromeanx" -0.0259236282933333
18 "SITTING" "tbodygyromeany" -0.0744458279666667
18 "SITTING" "tbodygyromeanz" 0.0854533145
18 "SITTING" "tbodygyrostdx" -0.950461505666667
18 "SITTING" "tbodygyrostdy" -0.977660980333333
18 "SITTING" "tbodygyrostdz" -0.962330311666667
18 "SITTING" "tbodygyrojerkmeanx" -0.0981970214
18 "SITTING" "tbodygyrojerkmeany" -0.0397930495333333
18 "SITTING" "tbodygyrojerkmeanz" -0.053319608
18 "SITTING" "tbodygyrojerkstdx" -0.976198165666667
18 "SITTING" "tbodygyrojerkstdy" -0.991806091
18 "SITTING" "tbodygyrojerkstdz" -0.982765702666667
18 "SITTING" "tbodyaccmagmean" -0.963685834333333
18 "SITTING" "tbodyaccmagstd" -0.964222192
18 "SITTING" "tgravityaccmagmean" -0.963685834333333
18 "SITTING" "tgravityaccmagstd" -0.964222192
18 "SITTING" "tbodyaccjerkmagmean" -0.984336614
18 "SITTING" "tbodyaccjerkmagstd" -0.983733639666667
18 "SITTING" "tbodygyromagmean" -0.951887812
18 "SITTING" "tbodygyromagstd" -0.947942481333333
18 "SITTING" "tbodygyrojerkmagmean" -0.986611885
18 "SITTING" "tbodygyrojerkmagstd" -0.986354497333333
18 "SITTING" "fbodyaccmeanx" -0.990052909
18 "SITTING" "fbodyaccmeany" -0.949811015333333
18 "SITTING" "fbodyaccmeanz" -0.972738081666667
18 "SITTING" "fbodyaccstdx" -0.992469808333333
18 "SITTING" "fbodyaccstdy" -0.937087901
18 "SITTING" "fbodyaccstdz" -0.943508302333333
18 "SITTING" "fbodyaccmeanfreqx" -0.0377801750666667
18 "SITTING" "fbodyaccmeanfreqy" -0.0957290482
18 "SITTING" "fbodyaccmeanfreqz" -0.109919200726667
18 "SITTING" "fbodyaccjerkmeanx" -0.989649728
18 "SITTING" "fbodyaccjerkmeany" -0.969070922
18 "SITTING" "fbodyaccjerkmeanz" -0.986778406666667
18 "SITTING" "fbodyaccjerkstdx" -0.990952901666667
18 "SITTING" "fbodyaccjerkstdy" -0.970764276333333
18 "SITTING" "fbodyaccjerkstdz" -0.990011026
18 "SITTING" "fbodyaccjerkmeanfreqx" 0.147190851333333
18 "SITTING" "fbodyaccjerkmeanfreqy" -0.195180123733333
18 "SITTING" "fbodyaccjerkmeanfreqz" -0.0223105555233333
18 "SITTING" "fbodygyromeanx" -0.953668505666667
18 "SITTING" "fbodygyromeany" -0.982765614333333
18 "SITTING" "fbodygyromeanz" -0.966466455666667
18 "SITTING" "fbodygyrostdx" -0.950392071666667
18 "SITTING" "fbodygyrostdy" -0.975029833666667
18 "SITTING" "fbodygyrostdz" -0.964431652333333
18 "SITTING" "fbodygyromeanfreqx" -0.307039569766667
18 "SITTING" "fbodygyromeanfreqy" -0.375759986466667
18 "SITTING" "fbodygyromeanfreqz" -0.229835580015667
18 "SITTING" "fbodyaccmagmean" -0.97137329
18 "SITTING" "fbodyaccmagstd" -0.965101664666667
18 "SITTING" "fbodyaccmagmeanfreq" -0.04220509081
18 "SITTING" "fbodybodyaccjerkmagmean" -0.982538887333333
18 "SITTING" "fbodybodyaccjerkmagstd" -0.984285595333333
18 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.364297106066667
18 "SITTING" "fbodybodygyromagmean" -0.964628023666667
18 "SITTING" "fbodybodygyromagstd" -0.946838238333333
18 "SITTING" "fbodybodygyromagmeanfreq" -0.314646109333333
18 "SITTING" "fbodybodygyrojerkmagmean" -0.987332531
18 "SITTING" "fbodybodygyrojerkmagstd" -0.985681788333333
18 "SITTING" "fbodybodygyrojerkmagmeanfreq" -0.00802004774666666
18 "STANDING" "tbodyaccmeanx" 0.276177377784431
18 "STANDING" "tbodyaccmeany" -0.0172818741561907
18 "STANDING" "tbodyaccmeanz" -0.107940757511976
18 "STANDING" "tbodyaccstdx" -0.667932305209581
18 "STANDING" "tbodyaccstdy" -0.599095553763473
18 "STANDING" "tbodyaccstdz" -0.679216670329341
18 "STANDING" "tgravityaccmeanx" 0.694792777095808
18 "STANDING" "tgravityaccmeany" -0.0010301843263473
18 "STANDING" "tgravityaccmeanz" 0.0910314168113772
18 "STANDING" "tgravityaccstdx" -0.978742766586826
18 "STANDING" "tgravityaccstdy" -0.968999955598802
18 "STANDING" "tgravityaccstdz" -0.958147490299401
18 "STANDING" "tbodyaccjerkmeanx" 0.0776448301356287
18 "STANDING" "tbodyaccjerkmeany" 0.0129534445262126
18 "STANDING" "tbodyaccjerkmeanz" 0.000886467423302994
18 "STANDING" "tbodyaccjerkstdx" -0.711725557065868
18 "STANDING" "tbodyaccjerkstdy" -0.711788469131737
18 "STANDING" "tbodyaccjerkstdz" -0.834520665329341
18 "STANDING" "tbodygyromeanx" -0.038430136020509
18 "STANDING" "tbodygyromeany" -0.0672248771926647
18 "STANDING" "tbodygyromeanz" 0.0913241464640719
18 "STANDING" "tbodygyrostdx" -0.791426443721557
18 "STANDING" "tbodygyrostdy" -0.759370761556886
18 "STANDING" "tbodygyrostdz" -0.72614680991018
18 "STANDING" "tbodygyrojerkmeanx" -0.0940621740320958
18 "STANDING" "tbodygyrojerkmeany" -0.0445622527458084
18 "STANDING" "tbodygyrojerkmeanz" -0.0571652014122156
18 "STANDING" "tbodygyrojerkstdx" -0.830920002934132
18 "STANDING" "tbodygyrojerkstdy" -0.874371824640719
18 "STANDING" "tbodygyrojerkstdz" -0.825666964760479
18 "STANDING" "tbodyaccmagmean" -0.630947459700599
18 "STANDING" "tbodyaccmagstd" -0.665011683643713
18 "STANDING" "tgravityaccmagmean" -0.630947459700599
18 "STANDING" "tgravityaccmagstd" -0.665011683643713
18 "STANDING" "tbodyaccjerkmagmean" -0.73320719751497
18 "STANDING" "tbodyaccjerkmagstd" -0.723788786335329
